Set parameter Username
Academic license - for non-commercial use only - expires 2023-11-10
[2022-11-15 15:09:36] [ info] [branch-and-bound]	 220     4   Optimal    Proved          -1178          -1208           -839   43.9809%   2.87382
[2022-11-15 15:09:36] [ info] [branch-and-bound]	 219     5   UnknownUserObjLimit              0          -1208           -839   43.9809%   2.88385
[2022-11-15 15:09:36] [ info] [branch-and-bound]	 240     4   Optimal    Proved          -1081          -1208           -839   43.9809%   3.12619
[2022-11-15 15:09:36] [ info] [branch-and-bound]	 239     5   Optimal    Proved          -1104          -1208           -839   43.9809%   3.14565
[2022-11-15 15:09:37] [ info] [branch-and-bound]	 260     2   Optimal    Proved          -1070          -1208           -839   43.9809%   3.33718
[2022-11-15 15:09:37] [ info] [branch-and-bound]	 259     3   UnknownUserObjLimit              0          -1208           -839   43.9809%   3.34341
[2022-11-15 15:09:37] [ info] [branch-and-bound]	 280     4   UnknownUserObjLimit              0          -1208           -839   43.9809%   3.56081
[2022-11-15 15:09:37] [ info] [branch-and-bound]	 279     4   UnknownUserObjLimit              0          -1208           -839   43.9809%   3.56458
[2022-11-15 15:09:37] [ info] [branch-and-bound]	 300     4   UnknownUserObjLimit              0          -1208           -839   43.9809%   3.77368
[2022-11-15 15:09:37] [ info] [branch-and-bound]	 299     4   UnknownUserObjLimit              0          -1208           -839   43.9809%   3.77736
[2022-11-15 15:09:37] [ info] [branch-and-bound]	 320+    1   Optimal    Proved          -1208          -1208           -839   43.9809%    3.9659
[2022-11-15 15:09:37] [ info] [branch-and-bound]	 319+    2   Optimal    Proved          -1208          -1208           -839   43.9809%   3.98536
[2022-11-15 15:09:37] [ info] [branch-and-bound]	 340     2   Optimal    Proved          -1185          -1208           -839   43.9809%   4.20763
[2022-11-15 15:09:37] [ info] [branch-and-bound]	 339+    3   Optimal    Proved          -1208          -1208           -839   43.9809%   4.22676
[2022-11-15 15:09:38] [ info] [branch-and-bound]	 360+    3   Optimal    Proved          -1208          -1208           -839   43.9809%   4.52899
[2022-11-15 15:09:38] [ info] [branch-and-bound]	 359+    4   Optimal    Proved          -1208          -1208           -839   43.9809%   4.55566
[2022-11-15 15:09:38] [ info] [branch-and-bound]	 380+    4   Optimal    Proved          -1208          -1208           -839   43.9809%   4.76869
[2022-11-15 15:09:38] [ info] [branch-and-bound]	 379+    5   Optimal    Proved          -1208          -1208           -839   43.9809%   4.78785
[2022-11-15 15:09:38] [ info] [branch-and-bound]	 400     4   Optimal    Proved          -1104          -1208           -839   43.9809%   5.01494
[2022-11-15 15:09:38] [ info] [branch-and-bound]	 399     5   Optimal    Proved          -1040          -1208           -839   43.9809%   5.03165
[2022-11-15 15:09:38] [ info] [branch-and-bound]	 420+    3   Optimal    Proved          -1208          -1208           -839   43.9809%   5.24468
[2022-11-15 15:09:38] [ info] [branch-and-bound]	 419     4   UnknownUserObjLimit              0          -1208           -839   43.9809%    5.2565
[2022-11-15 15:09:39] [ info] [branch-and-bound]	 440     3   Optimal    Proved          -1070          -1208           -839   43.9809%    5.4932
[2022-11-15 15:09:39] [ info] [branch-and-bound]	 439     4   Optimal    Proved          -1070          -1208           -839   43.9809%   5.51185
[2022-11-15 15:09:39] [ info] [branch-and-bound]	 460     6   UnknownUserObjLimit              0          -1208           -839   43.9809%    5.8007
[2022-11-15 15:09:39] [ info] [branch-and-bound]	 459     6   UnknownUserObjLimit              0          -1208           -839   43.9809%   5.80553
[2022-11-15 15:09:39] [ info] [branch-and-bound]	 480     4   UnknownUserObjLimit              0          -1208           -839   43.9809%   6.02122
[2022-11-15 15:09:39] [ info] [branch-and-bound]	 479     4   UnknownUserObjLimit              0          -1208           -839   43.9809%   6.02509
[2022-11-15 15:09:39] [ info] [branch-and-bound]	 500     2   Optimal    Proved          -1178          -1208           -839   43.9809%   6.23518
[2022-11-15 15:09:39] [ info] [branch-and-bound]	 499     3   UnknownUserObjLimit              0          -1208           -839   43.9809%   6.24092
[2022-11-15 15:09:40] [ info] [branch-and-bound]	 520     3   UnknownUserObjLimit              0          -1208           -839   43.9809%    6.4449
[2022-11-15 15:09:40] [ info] [branch-and-bound]	 519     3   UnknownUserObjLimit              0          -1208           -839   43.9809%   6.44861
[2022-11-15 15:09:40] [ info] [branch-and-bound]	 540     2   UnknownUserObjLimit              0          -1208           -839   43.9809%    6.6696
[2022-11-15 15:09:40] [ info] [branch-and-bound]	 539     2   UnknownUserObjLimit              0          -1208           -839   43.9809%   6.67302
[2022-11-15 15:09:40] [ info] [branch-and-bound]	 560+    1   Optimal    Proved          -1208          -1208           -839   43.9809%   6.91626
[2022-11-15 15:09:40] [ info] [branch-and-bound]	 559+    2   Optimal    Proved          -1208          -1208           -839   43.9809%   6.94569
[2022-11-15 15:09:40] [ info] [branch-and-bound]	 580     4   UnknownUserObjLimit              0          -1208           -839   43.9809%   7.21198
[2022-11-15 15:09:40] [ info] [branch-and-bound]	 579     4   Optimal    Proved          -1040          -1208           -839   43.9809%   7.22339
[2022-11-15 15:09:41] [ info] [branch-and-bound]	 600     2   Optimal    Proved          -1104          -1208           -839   43.9809%   7.41549
[2022-11-15 15:09:41] [ info] [branch-and-bound]	 599     3   Optimal    Proved          -1070          -1208           -839   43.9809%   7.43551
[2022-11-15 15:09:41] [ info] [branch-and-bound]	 620     2   Optimal    Proved          -1178          -1208           -839   43.9809%   7.65871
