result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__5.txt,5,10,30,hull-branching-and-cut,12.9268,Optimal,Proved,304.333,304.333,27,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__6.txt,5,10,30,exact,2.55734,Optimal,Proved,581.333,581.333,3,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__6.txt,5,10,30,copy,47.5451,Optimal,Proved,581.333,581.333,37,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__6.txt,5,10,30,hull-branching,18.947,Optimal,Proved,581.333,581.333,47,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__6.txt,5,10,30,hull-branching-and-cut,19.1204,Optimal,Proved,581.333,581.333,47,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__7.txt,5,10,30,exact,0.284574,Optimal,Proved,409,409,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__7.txt,5,10,30,copy,21.6285,Optimal,Proved,409,409,21,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__7.txt,5,10,30,hull-branching,7.84,Optimal,Proved,409,409,29,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__7.txt,5,10,30,hull-branching-and-cut,7.9011,Optimal,Proved,409,409,29,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__8.txt,5,10,30,exact,0.318688,Optimal,Proved,374.333,374.333,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__8.txt,5,10,30,copy,28.1624,Optimal,Proved,374.333,374.333,27,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__8.txt,5,10,30,hull-branching,14.1289,Optimal,Proved,374.333,374.333,29,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__8.txt,5,10,30,hull-branching-and-cut,14.0784,Optimal,Proved,374.333,374.333,29,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__9.txt,5,10,30,exact,0.428399,Optimal,Proved,460,460,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__9.txt,5,10,30,copy,3.88992,Optimal,Proved,460,460,15,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__9.txt,5,10,30,hull-branching,5.85705,Optimal,Proved,460,460,25,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__9.txt,5,10,30,hull-branching-and-cut,5.85459,Optimal,Proved,460,460,25,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__0.txt,5,10,30,exact,0.741833,Optimal,Proved,208.125,208.125,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__0.txt,5,10,30,copy,4.34464,Optimal,Proved,208.125,208.125,13,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__0.txt,5,10,30,hull-branching,6.76377,Optimal,Proved,208.125,208.125,21,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__0.txt,5,10,30,hull-branching-and-cut,6.77014,Optimal,Proved,208.125,208.125,21,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__1.txt,5,10,30,exact,0.342694,Optimal,Proved,203.5,203.5,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__1.txt,5,10,30,copy,6.09924,Optimal,Proved,203.5,203.5,17,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__1.txt,5,10,30,hull-branching,2.77025,Optimal,Proved,203.5,203.5,20,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__1.txt,5,10,30,hull-branching-and-cut,2.789,Optimal,Proved,203.5,203.5,20,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__2.txt,5,10,30,exact,2.40643,Optimal,Proved,456.818,456.818,3,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__2.txt,5,10,30,copy,32.0341,Optimal,Proved,456.818,456.818,39,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__2.txt,5,10,30,hull-branching,16.6164,Optimal,Proved,456.818,456.818,48,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__2.txt,5,10,30,hull-branching-and-cut,16.457,Optimal,Proved,456.818,456.818,48,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__3.txt,5,10,30,exact,0.188637,Optimal,Proved,201,201,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__3.txt,5,10,30,copy,1.63284,Optimal,Proved,201,201,9,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__3.txt,5,10,30,hull-branching,2.01747,Optimal,Proved,201,201,14,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__3.txt,5,10,30,hull-branching-and-cut,2.01343,Optimal,Proved,201,201,14,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__4.txt,5,10,30,exact,0.73072,Optimal,Proved,228,228,3,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__4.txt,5,10,30,copy,3.36268,Optimal,Proved,228,228,11,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__4.txt,5,10,30,hull-branching,1.826,Optimal,Proved,228,228,14,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__4.txt,5,10,30,hull-branching-and-cut,1.8201,Optimal,Proved,228,228,14,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__5.txt,5,10,30,exact,1.49274,Optimal,Proved,323,323,3,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__5.txt,5,10,30,copy,31.2883,Optimal,Proved,323,323,83,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__5.txt,5,10,30,hull-branching,21.9208,Optimal,Proved,323,323,94,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__5.txt,5,10,30,hull-branching-and-cut,22.1201,Optimal,Proved,323,323,94,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__6.txt,5,10,30,exact,0.554644,Optimal,Proved,355.5,355.5,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__6.txt,5,10,30,copy,7.02705,Optimal,Proved,355.5,355.5,39,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__6.txt,5,10,30,hull-branching,5.64201,Optimal,Proved,355.5,355.5,43,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__6.txt,5,10,30,hull-branching-and-cut,5.72964,Optimal,Proved,355.5,355.5,43,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__7.txt,5,10,30,exact,0.559383,Optimal,Proved,371,371,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__7.txt,5,10,30,copy,5.16129,Optimal,Proved,371,371,15,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__7.txt,5,10,30,hull-branching,4.80516,Optimal,Proved,371,371,22,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__7.txt,5,10,30,hull-branching-and-cut,4.85593,Optimal,Proved,371,371,22,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__8.txt,5,10,30,exact,0.281008,Optimal,Proved,306.9,306.9,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__8.txt,5,10,30,copy,0.701292,Optimal,Proved,306.9,306.9,11,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__8.txt,5,10,30,hull-branching,1.13894,Optimal,Proved,306.9,306.9,13,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__8.txt,5,10,30,hull-branching-and-cut,1.39674,Optimal,Proved,306.9,306.9,13,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__9.txt,5,10,30,exact,0.452386,Optimal,Proved,178.333,178.333,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__9.txt,5,10,30,copy,2.11021,Optimal,Proved,178.333,178.333,15,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__9.txt,5,10,30,hull-branching,2.57163,Optimal,Proved,178.333,178.333,20,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R300__9.txt,5,10,30,hull-branching-and-cut,2.59078,Optimal,Proved,178.333,178.333,20,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C40__R200__0.txt,5,10,40,exact,0.257546,Optimal,Proved,394.5,394.5,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C40__R200__0.txt,5,10,40,copy,14.063,Optimal,Proved,394.5,394.5,13,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C40__R200__0.txt,5,10,40,hull-branching,11.3639,Optimal,Proved,394.5,394.5,23,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C40__R200__0.txt,5,10,40,hull-branching-and-cut,11.388,Optimal,Proved,394.5,394.5,23,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C40__R200__1.txt,5,10,40,exact,0.316474,Optimal,Proved,455,455,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C40__R200__1.txt,5,10,40,copy,7.78869,Optimal,Proved,455,455,11,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C40__R200__1.txt,5,10,40,hull-branching,8.17806,Optimal,Proved,455,455,20,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C40__R200__1.txt,5,10,40,hull-branching-and-cut,8.15812,Optimal,Proved,455,455,20,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C40__R200__2.txt,5,10,40,exact,0.139468,Optimal,Proved,339,339,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C40__R200__2.txt,5,10,40,copy,0.542846,Optimal,Proved,339,339,3,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C40__R200__2.txt,5,10,40,hull-branching,4.53752,Optimal,Proved,339,339,15,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C40__R200__2.txt,5,10,40,hull-branching-and-cut,4.51515,Optimal,Proved,339,339,15,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C40__R200__3.txt,5,10,40,exact,1.89446,Optimal,Proved,353.25,353.25,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C40__R200__3.txt,5,10,40,copy,18.3532,Optimal,Proved,353.25,353.25,17,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C40__R200__3.txt,5,10,40,hull-branching,22.777,Optimal,Proved,353.25,353.25,29,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C40__R200__3.txt,5,10,40,hull-branching-and-cut,22.8034,Optimal,Proved,353.25,353.25,29,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C40__R200__4.txt,5,10,40,exact,0.40246,Optimal,Proved,484,484,1,
