result,Cap_F20_C35.txt,Cap_F20_C35.txt_100_5.txt,20,35,1,47.703,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.31718e+06,2.65684e+06,10810.8,29.1208,10770.7,3
result,Cap_F20_C40.txt,Cap_F20_C40.txt_80_0.txt,20,40,0.8,0,4,Optimality_KKT_SOS1,Feasible,TimeLimit,756519,1.3981e+06,10804.7,10774,9.49942,33
result,Cap_F20_C40.txt,Cap_F20_C40.txt_80_1.txt,20,40,0.8,45.1187,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.12687e+06,1.3805e+06,10804.2,10776.6,8.41057,32
result,Cap_F20_C40.txt,Cap_F20_C40.txt_80_2.txt,20,40,0.8,44.0763,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.06725e+06,1.4544e+06,10802.6,7268.5,3526.92,19
result,Cap_F20_C40.txt,Cap_F20_C40.txt_80_3.txt,20,40,0.8,46.105,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.17708e+06,1.4287e+06,10803.5,10786.5,4.6006,26
result,Cap_F20_C40.txt,Cap_F20_C40.txt_80_4.txt,20,40,0.8,45.7126,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.1474e+06,1.4045e+06,10803.1,8660.02,2132.75,23
result,Cap_F15_C15.txt,Cap_F15_C15.txt_80_0.txt,15,15,0.8,0,2,Optimality_KKT_SOS1,Optimal,Proved,507674,507674,862.999,798.993,58.7964,33
result,Cap_F10_C10.txt,Cap_F10_C10.txt_100_3.txt,10,10,1,47.7986,2,Optimality_KKT_SOS1,Optimal,Proved,968268,968268,15.8904,2.11592,13.5582,7
result,Cap_F20_C45.txt,Cap_F20_C45.txt_80_0.txt,20,45,0.8,0,4,Optimality_KKT_SOS1,Feasible,TimeLimit,779112,1.5075e+06,10804.9,10490.9,293.548,32
result,Cap_F20_C45.txt,Cap_F20_C45.txt_80_1.txt,20,45,0.8,43.7203,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.10062e+06,1.49156e+06,10803.1,10788.3,4.47119,21
result,Cap_F20_C45.txt,Cap_F20_C45.txt_80_2.txt,20,45,0.8,44.5165,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.20934e+06,1.51916e+06,10809.4,6364.19,4423.94,22
result,Cap_F20_C45.txt,Cap_F20_C45.txt_80_3.txt,20,45,0.8,46.7238,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.17284e+06,1.47596e+06,10816.9,2618.35,8176.38,15
result,Cap_F20_C45.txt,Cap_F20_C45.txt_80_4.txt,20,45,0.8,45.4675,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.15624e+06,1.50976e+06,10803,10298.7,495.882,20
result,Cap_F15_C15.txt,Cap_F15_C15.txt_80_1.txt,15,15,0.8,46.6016,2,Optimality_KKT_SOS1,Optimal,Proved,616640,616640,16.2343,15.2142,0.469102,10
result,Cap_F20_C45.txt,Cap_F20_C45.txt_80_5.txt,20,45,0.8,45.6456,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.10653e+06,1.47996e+06,10817.2,1890.43,8903.93,15
