result,AGG2_16_10,511,821,3,197,12,0,NLP,mult,2,l1,1000,0,0,cd4a429e-1771-416c-8141-88a4b1c1d491.sol,,,,,,,,,900.002,Feasible,TimeLimit,0.113055,0,0,0.113055,0.112145,0,-2.02507e+07,-2.02406e+07,0.000501546
result,AGG2_16_10,511,821,3,197,12,0,PADM,adapt,2,l1,500,0,0,2278d1a3-aa7d-4bbb-bd54-66a5153d1153.sol,,,,,,,,,900.008,Infeasible,TimeLimit,1e+20,8488,17145,,,,,,
result,AGG2_16_10,511,821,3,197,12,0,PADM,adapt,2,l1,500,1,0,6050deb2-1a8e-4777-8d0f-9b1148f1dee4.sol,0.175578,Feasible,Proved,0,1,3,300.666,147.196,0.233164,Feasible,Proved,192.214,1,3,192.214,107.83,0,-2.49049e+07,-2.41238e+07,0.0323823
result,AGG2_16_5,396,821,3,90,4,0,NLP-first,mult,2,l1,1000,0,0,16faba36-62e5-4ad1-90bd-f2511026c27f.sol,,,,,,,,,1.07289,Feasible,SolutionLimit,16.0091,0,0,16.0091,10.2069,0,-2.1065e+07,-2.10548e+07,0.000482149
result,AGG2_16_5,396,821,3,90,4,0,NLP,mult,2,l1,1000,0,0,58509004-d3f8-43b1-9d08-6eaa9153f984.sol,,,,,,,,,14.8151,Optimal,Proved,0.141482,0,0,0.141482,0.114103,0,-2.02808e+07,-2.02707e+07,0.0005008
result,AGG2_16_5,396,821,3,90,4,0,PADM,adapt,2,l1,500,0,0,cf1a2384-62f6-4d0d-b6f9-f82ee11ef2b4.sol,,,,,,,,,900.024,Infeasible,TimeLimit,1e+20,13455,27065,,,,,,
result,AGG2_16_5,396,821,3,90,4,0,PADM,adapt,2,l1,500,1,0,d85c68fc-b947-4bdd-996b-8bf01c452704.sol,0.144278,Feasible,Proved,0,1,3,42.0448,26.2787,0.177002,Feasible,Proved,40.7126,1,4,40.7126,26.2779,0,-2.1078e+07,-2.10679e+07,0.00048185
result,AGG2_17_1,309,821,3,6,1,0,NLP-first,mult,2,l1,1000,0,0,294671b7-d0b1-4d06-a1eb-3a84e7c37008.sol,,,,,,,,,0.80317,Feasible,SolutionLimit,6.60428,0,0,4.56126,3.55073,1,-2.04418e+07,-2.04418e+07,1.19853e-10
result,25FV47_16_5,1592,2395,3,18,3,0,NLP,mult,2,l1,1000,0,0,f4498f56-4c1f-430a-854a-87a04801b25d.sol,,,,,,,,,900.002,Feasible,TimeLimit,0.0580957,0,0,0.0580957,0.0452165,1,5501.68,5501.75,1.23027e-05
result,AGG2_17_1,309,821,3,6,1,0,NLP,mult,2,l1,1000,0,0,af4e14de-1c48-4bf4-8b73-b392d62d640c.sol,,,,,,,,,1.53184,Optimal,Proved,0.198102,0,0,0.197947,0.14812,1,-2.02399e+07,-2.02399e+07,1.21048e-10
result,AGG2_17_1,309,821,3,6,1,0,PADM,adapt,2,l1,500,0,0,b18b3611-66a5-4d5c-9999-129a0ffcafb1.sol,,,,,,,,,0.066456,Feasible,Proved,0,1,2,0,0,1,-2.02393e+07,-2.02393e+07,1.21052e-10
result,AGG2_17_1,309,821,3,6,1,0,PADM,adapt,2,l1,500,1,0,73db1776-66c0-49ec-ab25-f1c11d858c4d.sol,0.065585,Feasible,Proved,0,1,2,4.42802,3.54823,0.078334,Feasible,Proved,0,1,3,0,0,1,-2.02393e+07,-2.02393e+07,1.21052e-10
result,AGG2_17_10,492,821,3,178,12,0,NLP-first,mult,2,l1,1000,0,0,bce44446-ffec-4f48-9ace-e9b1893c221a.sol,,,,,,,,,1.08905,Feasible,SolutionLimit,93.8965,0,0,93.8965,71.3471,1,-2.02393e+07,-2.02393e+07,1.21052e-10
result,AGG2_17_10,492,821,3,178,12,0,NLP,mult,2,l1,1000,0,0,a89e35c8-6433-4889-b294-102fd44c8873.sol,,,,,,,,,9.82759,Optimal,Proved,3.95678e-07,0,0,3.95678e-07,3.95678e-07,1,-2.02393e+07,-2.02393e+07,1.21052e-10
result,AGG2_17_10,492,821,3,178,12,0,PADM,adapt,2,l1,500,0,0,2bbeeab0-dcd1-48ea-9117-bdd039dc2fe6.sol,,,,,,,,,0.167392,Feasible,Proved,0,1,2,0,0,1,-2.02393e+07,-2.02393e+07,1.21052e-10
result,AGG2_17_10,492,821,3,178,12,0,PADM,adapt,2,l1,500,1,0,3ec0b360-f84b-444e-95ea-a57a5577fb44.sol,0.138346,Feasible,Proved,0,1,2,590.523,227.616,0.238306,Feasible,Proved,577.986,1,3,577.986,227.537,1,-2.60743e+07,-2.60743e+07,9.39624e-11
result,AGG2_17_5,328,821,3,20,6,0,NLP-first,mult,2,l1,1000,0,0,8f5e5c3a-7409-4ae6-a492-695cd3e77b3e.sol,,,,,,,,,1.13093,Feasible,SolutionLimit,0.368214,0,0,0.368214,0.368214,1,-2.0254e+07,-2.0254e+07,1.20964e-10
result,AGG2_17_5,328,821,3,20,6,0,NLP,mult,2,l1,1000,0,0,83ab5499-b8bc-469e-95ad-6596869f0455.sol,,,,,,,,,1.69696,Optimal,Proved,0.0771913,0,0,0.0771913,0.0770117,1,-2.02403e+07,-2.02403e+07,1.21046e-10
result,AGG2_17_5,328,821,3,20,6,0,PADM,adapt,2,l1,500,0,0,38b219a1-556f-4127-9888-86cfa1c4152a.sol,,,,,,,,,0.070628,Feasible,Proved,0,1,2,0,0,1,-2.02393e+07,-2.02393e+07,1.21052e-10
result,25FV47_16_5,1592,2395,3,18,3,0,PADM,adapt,2,l1,500,0,0,552d4183-4cd6-454a-b1ac-e1e36e0505a7.sol,,,,,,,,,1.16843,Feasible,Proved,0,1,2,0,0,1,5501.85,5501.9,9.29009e-06
result,AGG2_17_5,328,821,3,20,6,0,PADM,adapt,2,l1,500,1,0,6b0d85c9-a5fa-460b-a5ed-45ac15de2145.sol,0.069259,Feasible,Proved,0,1,2,314.781,173.528,0.083132,Feasible,Proved,210.231,1,3,210.231,141.716,1,-2.43939e+07,-2.43939e+07,1.00435e-10
result,AGG2_18_1,309,821,3,6,1,0,NLP-first,mult,2,l1,1000,0,0,92ac3fab-fe79-4593-b7cd-3aa229e10254.sol,,,,,,,,,0.710394,Feasible,SolutionLimit,1.73837,0,0,1.73837,1.73476,1,-2.04059e+07,-2.04051e+07,4.09241e-05
result,AGG2_18_1,309,821,3,6,1,0,NLP,mult,2,l1,1000,0,0,ebf90ab7-e884-4632-8158-aaf5f4818419.sol,,,,,,,,,1.14827,Optimal,Proved,0.0374264,0,0,0.0374264,0.0374264,1,-2.02429e+07,-2.0242e+07,4.12538e-05
result,AGG2_18_1,309,821,3,6,1,0,PADM,adapt,2,l1,500,0,0,8d64e96f-6a3f-4da9-9d3f-ff10fb1b63fa.sol,,,,,,,,,900.003,Infeasible,TimeLimit,1e+20,32680,65043,,,,,,
