result,instance_N15_R1_D5__4.txt,0.000000,CG,Infeasible,TimeLimit,1,1151,18039.6,17208.4,28.2967,-296.959,-238.226,24.654,58.7323,,1,15,3,
result,instance_N15_R1_D5__4.txt,inf,STD,Infeasible,TimeLimit,1,1969,18025,17865.1,46.6585,-296.959,-238.226,24.654,58.7323,,1,15,3,
result,instance_N15_R1_D5__4.txt,0.000000,CG,Infeasible,TimeLimit,1,1247,18044.9,16937.2,36.3439,-296.959,-238.226,24.654,58.7323,,1,15,4,
result,instance_N15_R1_D5__4.txt,inf,STD,Infeasible,TimeLimit,1,1953,18024.6,17859.3,48.0291,-296.959,-238.226,24.654,58.7323,,1,15,4,
result,instance_N15_R20_D10__0.txt,0.000000,CG,Optimal,Proved,1,7,7.76017,6.51701,1.20099,-403.4,-403.4,4.22732e-13,1.7053e-12,,1,15,3,
result,instance_N15_R20_D10__0.txt,inf,STD,Optimal,Proved,0,7,1.54653,0.398166,1.13338,-403.4,-403.4,8.45464e-14,3.41061e-13,,1,15,3,
result,instance_N15_R20_D10__0.txt,0.000000,CG,Optimal,Proved,1,5,6.00422,5.17454,0.803318,-401.986,-401.986,0,0,,1,15,4,
result,instance_N15_R20_D10__0.txt,inf,STD,Optimal,Proved,0,5,1.21288,0.410282,0.793046,-401.986,-401.986,2.82813e-14,1.13687e-13,,1,15,4,
result,instance_N15_R20_D10__1.txt,0.000000,CG,Optimal,Proved,1,2,1.79256,0.987154,0.799183,-498.014,-498.014,2.02595e-05,0.000100895,,1,15,3,
result,instance_N15_R20_D10__1.txt,inf,STD,Optimal,Proved,0,2,1.02172,0.164031,0.853968,-498.014,-498.014,2.2828e-14,1.13687e-13,,1,15,3,
