architecture,instance,method,warm_start,time,objective,status,success
mnist_2layer_20hidden_acc95.4_delta_5,12216,ipopt_ReLUQuadratic,nows,299.2176,12.20411193,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,12216,ipopt_ReLUQuadratic,ws,299.2085,23.72623296,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,25303,gurobi_ReLUBigM,nows,6.579,12.10187082,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,25303,gurobi_ReLUBigM,ws,5.243,12.10187082,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,25303,gurobi_ReLUQuadratic,nows,8.3819,12.10187082,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,25303,gurobi_ReLUQuadratic,ws,8.0756,12.10187082,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,25303,gurobi_ReLUSOS1,nows,9.632,12.10187082,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,25303,gurobi_ReLUSOS1,ws,8.9396,12.10187082,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,25303,ipopt_ReLUQuadratic,nows,299.5137,15.49519429,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,25303,ipopt_ReLUQuadratic,ws,299.3736,22.6891695,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,27143,gurobi_ReLUBigM,nows,6.7807,5.163302175,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,27143,gurobi_ReLUBigM,ws,7.2121,5.163302175,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,27143,gurobi_ReLUQuadratic,nows,4.1101,5.163302175,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,27143,gurobi_ReLUQuadratic,ws,4.4039,5.163302175,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,27143,gurobi_ReLUSOS1,nows,4.6298,5.163302175,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,27143,gurobi_ReLUSOS1,ws,5.2065,5.163302175,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,27143,ipopt_ReLUQuadratic,nows,299.0321,14.1872374,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,27143,ipopt_ReLUQuadratic,ws,299.2303,19.51724863,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,32760,gurobi_ReLUBigM,nows,7.8567,6.962717148,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,32760,gurobi_ReLUBigM,ws,8.407,6.962717148,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,32760,gurobi_ReLUQuadratic,nows,7.991,6.962717148,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,32760,gurobi_ReLUQuadratic,ws,8.6569,6.962717148,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,32760,gurobi_ReLUSOS1,nows,8.3847,6.962717148,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,32760,gurobi_ReLUSOS1,ws,8.7028,6.962717148,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,32760,ipopt_ReLUQuadratic,nows,299.353,9.188450274,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,32760,ipopt_ReLUQuadratic,ws,299.5448,13.28287832,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,34865,gurobi_ReLUBigM,nows,6.9462,6.40055798,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,34865,gurobi_ReLUBigM,ws,6.2656,6.40055798,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,34865,gurobi_ReLUQuadratic,nows,9.3644,6.40055798,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,34865,gurobi_ReLUQuadratic,ws,6.2704,6.40055798,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,34865,gurobi_ReLUSOS1,nows,8.1129,6.40055798,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,34865,gurobi_ReLUSOS1,ws,6.6854,6.40055798,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,34865,ipopt_ReLUQuadratic,nows,299.5883,16.62223724,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,34865,ipopt_ReLUQuadratic,ws,299.1871,16.12472232,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,3608,gurobi_ReLUBigM,nows,6.4638,8.191412562,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,3608,gurobi_ReLUBigM,ws,7.0517,8.191412562,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,3608,gurobi_ReLUQuadratic,nows,30.3668,8.191412562,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,3608,gurobi_ReLUQuadratic,ws,9.2909,8.191412562,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,3608,gurobi_ReLUSOS1,nows,28.9197,8.191412562,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,3608,gurobi_ReLUSOS1,ws,10.1438,8.191412562,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,3608,ipopt_ReLUQuadratic,nows,299.3802,9.927448409,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,3608,ipopt_ReLUQuadratic,ws,299.3334,15.24217289,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,39703,gurobi_ReLUBigM,nows,6.1627,9.641059737,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,39703,gurobi_ReLUBigM,ws,7.3672,9.641059737,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,39703,gurobi_ReLUQuadratic,nows,8.5434,9.641059737,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,39703,gurobi_ReLUQuadratic,ws,10.9562,9.641059737,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,39703,gurobi_ReLUSOS1,nows,10.1183,9.641059737,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,39703,gurobi_ReLUSOS1,ws,12.4836,9.641059737,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,39703,ipopt_ReLUQuadratic,nows,299.4751,15.08675705,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,39703,ipopt_ReLUQuadratic,ws,299.9198,16.54267041,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,45793,gurobi_ReLUBigM,nows,5.2625,5.532679636,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,45793,gurobi_ReLUBigM,ws,5.516,5.532679636,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,45793,gurobi_ReLUQuadratic,nows,5.0767,5.532679636,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,45793,gurobi_ReLUQuadratic,ws,4.6526,5.532679636,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,45793,gurobi_ReLUSOS1,nows,5.7771,5.532679636,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,45793,gurobi_ReLUSOS1,ws,5.168,5.532679636,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,45793,ipopt_ReLUQuadratic,nows,299.1004,8.283562141,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,45793,ipopt_ReLUQuadratic,ws,299.3829,16.47381092,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,8463,gurobi_ReLUBigM,nows,5.125,11.3018686,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,8463,gurobi_ReLUBigM,ws,5.0403,11.3018686,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,8463,gurobi_ReLUQuadratic,nows,5.4777,11.3018686,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,8463,gurobi_ReLUQuadratic,ws,4.9241,11.3018686,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,8463,gurobi_ReLUSOS1,nows,6.2836,11.3018686,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,8463,gurobi_ReLUSOS1,ws,6.1984,11.3018686,OPTIMAL,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,8463,ipopt_ReLUQuadratic,nows,299.535,16.85338927,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,8463,ipopt_ReLUQuadratic,ws,299.7621,23.17561822,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,11418,gurobi_ReLUBigM,nows,301.5935,10.25085029,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,11418,gurobi_ReLUBigM,ws,300.7477,10.25085029,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,11418,gurobi_ReLUQuadratic,nows,301.1633,10.25085029,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,11418,gurobi_ReLUQuadratic,ws,301.2189,10.25085029,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,11418,gurobi_ReLUSOS1,nows,302.4203,10.25085029,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,11418,gurobi_ReLUSOS1,ws,302.1252,10.25085029,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,11418,ipopt_ReLUQuadratic,nows,300.3017,26.00982116,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,11418,ipopt_ReLUQuadratic,ws,299.6599,30.9425729,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,12216,gurobi_ReLUBigM,nows,301.0698,7.437872227,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,12216,gurobi_ReLUBigM,ws,300.7373,7.606047434,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,12216,gurobi_ReLUQuadratic,nows,301.9667,7.437872227,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,12216,gurobi_ReLUQuadratic,ws,301.2502,7.437872227,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,12216,gurobi_ReLUSOS1,nows,302.2311,7.437872227,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,12216,gurobi_ReLUSOS1,ws,302.253,7.437872227,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,12216,ipopt_ReLUQuadratic,nows,299.1798,25.11734502,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,12216,ipopt_ReLUQuadratic,ws,300.7945,21.51936514,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,25303,gurobi_ReLUBigM,nows,301.1904,11.61813617,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,25303,gurobi_ReLUBigM,ws,300.9778,11.61813617,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,25303,gurobi_ReLUQuadratic,nows,301.9041,11.62168192,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,25303,gurobi_ReLUQuadratic,ws,301.4645,11.61813617,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,25303,gurobi_ReLUSOS1,nows,301.8986,11.62168192,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,25303,gurobi_ReLUSOS1,ws,302.4988,11.61813617,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,25303,ipopt_ReLUQuadratic,nows,299.4666,36.44349967,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,25303,ipopt_ReLUQuadratic,ws,300.3395,48.3907464,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,27143,gurobi_ReLUBigM,nows,300.8671,10.08626826,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,27143,gurobi_ReLUBigM,ws,301.1334,10.08626826,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,27143,gurobi_ReLUQuadratic,nows,301.6655,10.08626826,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,27143,gurobi_ReLUQuadratic,ws,301.5919,10.08626826,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,27143,gurobi_ReLUSOS1,nows,302.1971,10.08626826,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,27143,gurobi_ReLUSOS1,ws,302.4159,10.08626826,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,27143,ipopt_ReLUQuadratic,nows,300.0072,41.29105704,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,27143,ipopt_ReLUQuadratic,ws,300.3034,44.99443601,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,32760,gurobi_ReLUBigM,nows,115.7797,3.402728388,OPTIMAL,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,32760,gurobi_ReLUBigM,ws,75.4961,3.402728388,OPTIMAL,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,32760,gurobi_ReLUQuadratic,nows,282.9664,3.402728388,OPTIMAL,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,32760,gurobi_ReLUQuadratic,ws,301.9419,3.402728388,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,32760,gurobi_ReLUSOS1,nows,267.3639,3.402728388,OPTIMAL,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,32760,gurobi_ReLUSOS1,ws,301.8418,3.402728388,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,32760,ipopt_ReLUQuadratic,nows,300.814,27.60111188,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,32760,ipopt_ReLUQuadratic,ws,300.7525,28.35665377,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,34865,gurobi_ReLUBigM,nows,301.2716,6.376363083,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,34865,gurobi_ReLUBigM,ws,301.1725,6.298133806,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,34865,gurobi_ReLUQuadratic,nows,301.7313,6.460439987,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,34865,gurobi_ReLUQuadratic,ws,301.9767,6.195497847,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,34865,gurobi_ReLUSOS1,nows,302.0189,6.460439987,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,34865,gurobi_ReLUSOS1,ws,302.8104,6.195497847,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,34865,ipopt_ReLUQuadratic,nows,300.767,27.29227718,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,34865,ipopt_ReLUQuadratic,ws,300.421,26.43356552,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,3608,gurobi_ReLUBigM,nows,301.2237,7.091176326,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,3608,gurobi_ReLUBigM,ws,300.6986,7.424269302,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,3608,gurobi_ReLUQuadratic,nows,301.0711,7.091176326,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,3608,gurobi_ReLUQuadratic,ws,301.2813,7.091176326,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,3608,gurobi_ReLUSOS1,nows,302.0897,7.091176326,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,3608,gurobi_ReLUSOS1,ws,302.2461,7.091176326,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,3608,ipopt_ReLUQuadratic,nows,300.8742,25.15016233,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,3608,ipopt_ReLUQuadratic,ws,300.1892,26.30724803,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,39703,gurobi_ReLUBigM,nows,300.7597,14.44018753,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,39703,gurobi_ReLUBigM,ws,300.8622,15.01950656,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,39703,gurobi_ReLUQuadratic,nows,301.1906,14.44018753,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,39703,gurobi_ReLUQuadratic,ws,301.2823,,TIME_LIMIT,FALSE
mnist_2layer_40hidden_acc96.8_delta_5,39703,gurobi_ReLUSOS1,nows,302.0675,14.44018753,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,39703,gurobi_ReLUSOS1,ws,302.0372,,TIME_LIMIT,FALSE
mnist_2layer_40hidden_acc96.8_delta_5,39703,ipopt_ReLUQuadratic,nows,302.0685,24.65883012,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,39703,ipopt_ReLUQuadratic,ws,300.1014,48.99770828,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,45793,gurobi_ReLUBigM,nows,225.4121,6.652319082,OPTIMAL,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,45793,gurobi_ReLUBigM,ws,300.8212,6.652319082,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,45793,gurobi_ReLUQuadratic,nows,301.1915,6.694557566,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,45793,gurobi_ReLUQuadratic,ws,301.5966,6.652319082,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,45793,gurobi_ReLUSOS1,nows,302.3765,6.694557566,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,45793,gurobi_ReLUSOS1,ws,301.9996,6.652319082,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,45793,ipopt_ReLUQuadratic,nows,300.2329,16.70204359,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,45793,ipopt_ReLUQuadratic,ws,300.3184,29.22055956,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,8463,gurobi_ReLUBigM,nows,106.3614,8.07836036,OPTIMAL,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,8463,gurobi_ReLUBigM,ws,199.9251,8.078330222,OPTIMAL,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,8463,gurobi_ReLUQuadratic,nows,301.5987,8.07836036,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,8463,gurobi_ReLUQuadratic,ws,301.4865,8.07836036,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,8463,gurobi_ReLUSOS1,nows,302.4001,8.07836036,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,8463,gurobi_ReLUSOS1,ws,301.939,8.07836036,TIME_LIMIT,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,8463,ipopt_ReLUQuadratic,nows,300.3116,32.25829464,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,8463,ipopt_ReLUQuadratic,ws,299.9803,41.74023259,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,11418,gurobi_ReLUBigM,nows,300.9056,11.69389566,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,11418,gurobi_ReLUBigM,ws,300.9386,12.4710138,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,11418,gurobi_ReLUQuadratic,nows,301.4552,13.19971458,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,11418,gurobi_ReLUQuadratic,ws,301.1465,12.22525244,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,11418,gurobi_ReLUSOS1,nows,302.398,13.19971458,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,11418,gurobi_ReLUSOS1,ws,302.1991,12.22525244,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,11418,ipopt_ReLUQuadratic,nows,300.7299,30.12187474,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,11418,ipopt_ReLUQuadratic,ws,300.4981,31.02286487,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,12216,gurobi_ReLUBigM,nows,300.8801,8.053571515,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,12216,gurobi_ReLUBigM,ws,300.9167,8.850387108,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,12216,gurobi_ReLUQuadratic,nows,301.421,8.815381695,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,12216,gurobi_ReLUQuadratic,ws,301.2241,9.600648286,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,12216,gurobi_ReLUSOS1,nows,302.2781,8.815381695,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,12216,gurobi_ReLUSOS1,ws,301.9969,9.600648286,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,12216,ipopt_ReLUQuadratic,nows,300.5068,38.6766815,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,12216,ipopt_ReLUQuadratic,ws,299.9048,36.17980813,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,25303,gurobi_ReLUBigM,nows,301.0197,10.27185897,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,25303,gurobi_ReLUBigM,ws,300.9692,10.09124385,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,25303,gurobi_ReLUQuadratic,nows,301.6197,9.962063772,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,25303,gurobi_ReLUQuadratic,ws,301.7141,10.35973547,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,25303,gurobi_ReLUSOS1,nows,302.5241,9.962063772,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,25303,gurobi_ReLUSOS1,ws,302.4079,10.30323621,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,25303,ipopt_ReLUQuadratic,nows,299.8745,52.87158713,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,25303,ipopt_ReLUQuadratic,ws,301.0422,56.94182058,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,27143,gurobi_ReLUBigM,nows,300.7799,14.98433953,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,27143,gurobi_ReLUBigM,ws,300.8026,14.98433953,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,27143,gurobi_ReLUQuadratic,nows,301.1836,14.98433953,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,27143,gurobi_ReLUQuadratic,ws,301.6948,14.98883407,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,27143,gurobi_ReLUSOS1,nows,302.439,14.98433953,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,27143,gurobi_ReLUSOS1,ws,302.9102,14.98883407,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,27143,ipopt_ReLUQuadratic,nows,300.4074,53.64510444,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,27143,ipopt_ReLUQuadratic,ws,301.0993,67.01352599,UNKNOWN_STATUS_NUMERICAL_ERROR,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,32760,gurobi_ReLUBigM,nows,300.6656,4.744729889,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,32760,gurobi_ReLUBigM,ws,301.2612,,TIME_LIMIT,FALSE
mnist_2layer_60hidden_acc97.3_delta_5,32760,gurobi_ReLUQuadratic,nows,301.5065,4.839358681,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,32760,gurobi_ReLUQuadratic,ws,301.1004,4.839358681,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,32760,gurobi_ReLUSOS1,nows,302.1075,4.839358681,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,32760,gurobi_ReLUSOS1,ws,302.2308,4.839358681,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,32760,ipopt_ReLUQuadratic,nows,301.3745,46.2618169,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,32760,ipopt_ReLUQuadratic,ws,300.4598,47.03230665,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,34865,gurobi_ReLUBigM,nows,300.873,11.26989116,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,34865,gurobi_ReLUBigM,ws,300.9274,11.12260508,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,34865,gurobi_ReLUQuadratic,nows,301.3591,12.02440573,TIME_LIMIT,TRUE
mnist_2layer_60hidden_acc97.3_delta_5,34865,gurobi_ReLUQuadratic,ws,300.9976,12.22065502,TIME_LIMIT,TRUE
