architecture,instance,method,warm_start,time,objective,status,gap,best_bound,success
mnist_1layer_200hidden_acc97.7_delta_5,8463,gurobi_ReLUBigM,nows,300.8457,14.2985764375768,SUBOPTIMAL,0.99878,0.0174480708140496,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,8463,gurobi_ReLUBigM,ws,300.7138,14.3333607874026,SUBOPTIMAL,1,0,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,8463,gurobi_ReLUQuadratic,nows,301.1187,14.5506361580215,SUBOPTIMAL,0.998801,0.0174480708140496,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,8463,gurobi_ReLUQuadratic,ws,301.3884,14.298859614436,SUBOPTIMAL,0.951501,0.693481290405971,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,8463,gurobi_ReLUSOS1,nows,302.0435,14.5506361580215,SUBOPTIMAL,0.998801,0.0174480708140496,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,8463,gurobi_ReLUSOS1,ws,302.1962,14.298859614436,SUBOPTIMAL,0.951501,0.693481290405971,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,8463,ipopt_ReLUQuadratic,nows,301.0384,49.0839694691957,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,8463,ipopt_ReLUQuadratic,ws,299.5301,57.651103765563,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,11418,gurobi_ReLUBigM,nows,1.9963,11.1179089045855,OPTIMAL,0,11.1179089045855,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,11418,gurobi_ReLUBigM,ws,1.5511,11.1179089045855,OPTIMAL,0,11.1179089045855,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,11418,gurobi_ReLUQuadratic,nows,2.1886,11.1179089045855,OPTIMAL,0,11.1179089045855,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,11418,gurobi_ReLUQuadratic,ws,2.4936,11.1179089045855,OPTIMAL,0,11.1179089045855,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,11418,gurobi_ReLUSOS1,nows,3.1612,11.1179089045855,OPTIMAL,0,11.1179089045855,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,11418,gurobi_ReLUSOS1,ws,3.1896,11.1179089045855,OPTIMAL,0,11.1179089045855,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,11418,ipopt_ReLUQuadratic,nows,299.4972,11.5884358764624,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,11418,ipopt_ReLUQuadratic,ws,299.3303,21.010786310303,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,12216,gurobi_ReLUBigM,nows,1.7069,8.1936123829278,OPTIMAL,0,8.1936123829278,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,12216,gurobi_ReLUBigM,ws,1.6786,8.1936123829278,OPTIMAL,0,8.1936123829278,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,12216,gurobi_ReLUQuadratic,nows,2.3977,8.1936123829278,OPTIMAL,0,8.1936123829278,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,12216,gurobi_ReLUQuadratic,ws,2.57,8.1936123829278,OPTIMAL,0,8.1936123829278,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,12216,gurobi_ReLUSOS1,nows,3.2001,8.1936123829278,OPTIMAL,0,8.1936123829278,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,12216,gurobi_ReLUSOS1,ws,3.3585,8.1936123829278,OPTIMAL,0,8.1936123829278,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,12216,ipopt_ReLUQuadratic,nows,299.2187,9.76468558810604,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,12216,ipopt_ReLUQuadratic,ws,299.4796,20.1384300427889,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,25303,gurobi_ReLUBigM,nows,1.3733,12.1227350290976,OPTIMAL,0,12.1227350290976,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,25303,gurobi_ReLUBigM,ws,1.36,12.1227350290976,OPTIMAL,0,12.1227350290976,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,25303,gurobi_ReLUQuadratic,nows,2.0991,12.1227350290976,OPTIMAL,0,12.1227350290976,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,25303,gurobi_ReLUQuadratic,ws,2.013,12.1227350290976,OPTIMAL,0,12.1227350290976,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,25303,gurobi_ReLUSOS1,nows,2.8011,12.1227350290976,OPTIMAL,0,12.1227350290976,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,25303,gurobi_ReLUSOS1,ws,3.1658,12.1227350290976,OPTIMAL,0,12.1227350290976,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,25303,ipopt_ReLUQuadratic,nows,299.4899,12.1227332971843,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,25303,ipopt_ReLUQuadratic,ws,299.0932,12.9580789900613,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,27143,gurobi_ReLUBigM,nows,2.0802,10.0404447860457,OPTIMAL,0,10.0404447860457,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,27143,gurobi_ReLUBigM,ws,1.848,10.0404447860457,OPTIMAL,0,10.0404447860457,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,27143,gurobi_ReLUQuadratic,nows,2.0326,10.0404447860457,OPTIMAL,0,10.0404447860457,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,27143,gurobi_ReLUQuadratic,ws,2.3037,10.0404447860457,OPTIMAL,0,10.0404447860457,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,27143,gurobi_ReLUSOS1,nows,3.1574,10.0404447860457,OPTIMAL,0,10.0404447860457,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,27143,gurobi_ReLUSOS1,ws,3.0031,10.0404447860457,OPTIMAL,0,10.0404447860457,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,27143,ipopt_ReLUQuadratic,nows,299.2274,10.0404390376773,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,27143,ipopt_ReLUQuadratic,ws,299.4342,26.2155244511047,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,32760,gurobi_ReLUBigM,nows,1.1196,6.23397947323692,OPTIMAL,0,6.23397947323692,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,32760,gurobi_ReLUBigM,ws,1.554,6.23397947323692,OPTIMAL,0,6.23397947323692,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,32760,gurobi_ReLUQuadratic,nows,2.3042,6.23397947323692,OPTIMAL,0,6.23397947323692,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,32760,gurobi_ReLUQuadratic,ws,2.3765,6.23397947323692,OPTIMAL,0,6.23397947323692,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,32760,gurobi_ReLUSOS1,nows,2.9969,6.23397947323692,OPTIMAL,0,6.23397947323692,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,32760,gurobi_ReLUSOS1,ws,2.9493,6.23397947323692,OPTIMAL,0,6.23397947323692,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,32760,ipopt_ReLUQuadratic,nows,299.2756,6.23397773404787,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,32760,ipopt_ReLUQuadratic,ws,299.5303,6.23397774048023,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,34865,gurobi_ReLUBigM,nows,1.6788,9.44109574270322,OPTIMAL,0,9.44109574270322,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,34865,gurobi_ReLUBigM,ws,1.6656,9.44109574270322,OPTIMAL,0,9.44109574270322,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,34865,gurobi_ReLUQuadratic,nows,2.7253,9.44109574270323,OPTIMAL,0,9.44109574270323,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,34865,gurobi_ReLUQuadratic,ws,2.552,9.44109574270323,OPTIMAL,0,9.44109574270323,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,34865,gurobi_ReLUSOS1,nows,3.4668,9.44109574270323,OPTIMAL,0,9.44109574270323,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,34865,gurobi_ReLUSOS1,ws,3.4789,9.44109574270323,OPTIMAL,0,9.44109574270323,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,34865,ipopt_ReLUQuadratic,nows,299.5629,9.4410941231439,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,34865,ipopt_ReLUQuadratic,ws,299.3838,15.3907276543995,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,3608,gurobi_ReLUBigM,nows,1.1854,6.37228310554538,OPTIMAL,0,6.37228310554538,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,3608,gurobi_ReLUBigM,ws,1.2695,6.37228310554538,OPTIMAL,0,6.37228310554538,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,3608,gurobi_ReLUQuadratic,nows,1.833,6.37228310554538,OPTIMAL,0,6.37228310554538,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,3608,gurobi_ReLUQuadratic,ws,1.9647,6.37228310554538,OPTIMAL,0,6.37228310554538,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,3608,gurobi_ReLUSOS1,nows,2.6098,6.37228310554538,OPTIMAL,0,6.37228310554538,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,3608,gurobi_ReLUSOS1,ws,2.5617,6.37228310554538,OPTIMAL,0,6.37228310554538,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,3608,ipopt_ReLUQuadratic,nows,299.4258,6.75051849440149,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,3608,ipopt_ReLUQuadratic,ws,299.6464,14.6339277075068,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,39703,gurobi_ReLUBigM,nows,1.4475,9.30861661324861,OPTIMAL,0,9.30861661324861,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,39703,gurobi_ReLUBigM,ws,1.3463,9.30861661324861,OPTIMAL,0,9.30861661324861,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,39703,gurobi_ReLUQuadratic,nows,2.0124,9.30861661324862,OPTIMAL,0,9.30861661324862,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,39703,gurobi_ReLUQuadratic,ws,2,9.30861661324862,OPTIMAL,0,9.30861661324862,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,39703,gurobi_ReLUSOS1,nows,2.4957,9.30861661324862,OPTIMAL,0,9.30861661324862,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,39703,gurobi_ReLUSOS1,ws,2.9032,9.30861661324862,OPTIMAL,0,9.30861661324862,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,39703,ipopt_ReLUQuadratic,nows,299.6279,11.8655199937334,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,39703,ipopt_ReLUQuadratic,ws,299.1644,15.5502354629656,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,45793,gurobi_ReLUBigM,nows,1.7442,6.59003564045446,OPTIMAL,0,6.59003564045446,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,45793,gurobi_ReLUBigM,ws,1.7714,6.59003564045446,OPTIMAL,0,6.59003564045446,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,45793,gurobi_ReLUQuadratic,nows,2.1208,6.59003906898536,OPTIMAL,0,6.59003906898536,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,45793,gurobi_ReLUQuadratic,ws,2.0624,6.59003906898536,OPTIMAL,0,6.59003906898536,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,45793,gurobi_ReLUSOS1,nows,3.1769,6.59003906898536,OPTIMAL,0,6.59003906898536,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,45793,gurobi_ReLUSOS1,ws,2.5579,6.59003906898536,OPTIMAL,0,6.59003906898536,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,45793,ipopt_ReLUQuadratic,nows,299.0809,6.59003736810627,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,45793,ipopt_ReLUQuadratic,ws,299.1207,9.62128592572328,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,8463,gurobi_ReLUBigM,nows,1.0377,8.57915027128919,OPTIMAL,0,8.57915027128919,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,8463,gurobi_ReLUBigM,ws,0.9832,8.57915027128919,OPTIMAL,0,8.57915027128919,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,8463,gurobi_ReLUQuadratic,nows,2.159,8.57915027128919,OPTIMAL,0,8.57915027128919,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,8463,gurobi_ReLUQuadratic,ws,1.8151,8.57915027128919,OPTIMAL,0,8.57915027128919,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,8463,gurobi_ReLUSOS1,nows,3.0862,8.57915027128919,OPTIMAL,0,8.57915027128919,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,8463,gurobi_ReLUSOS1,ws,3.0164,8.57915027128919,OPTIMAL,0,8.57915027128919,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,8463,ipopt_ReLUQuadratic,nows,299.6133,8.57914852570178,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,8463,ipopt_ReLUQuadratic,ws,299.0943,11.4134051060702,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,11418,gurobi_ReLUBigM,nows,22.4346,8.40985815804873,OPTIMAL,0,8.40985815804873,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,11418,gurobi_ReLUBigM,ws,22.4919,8.40985815804872,OPTIMAL,0,8.40985815804872,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,11418,gurobi_ReLUQuadratic,nows,31.2521,8.40985815804873,OPTIMAL,0,8.40985815804873,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,11418,gurobi_ReLUQuadratic,ws,32.4116,8.40985815804873,OPTIMAL,0,8.40985815804873,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,11418,gurobi_ReLUSOS1,nows,30.5281,8.40985815804873,OPTIMAL,0,8.40985815804873,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,11418,gurobi_ReLUSOS1,ws,31.3608,8.40985815804873,OPTIMAL,0,8.40985815804873,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,11418,ipopt_ReLUQuadratic,nows,299.6567,17.5367466131808,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,11418,ipopt_ReLUQuadratic,ws,300.7098,22.1853274390488,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,12216,gurobi_ReLUBigM,nows,4.9425,7.18772595405454,OPTIMAL,0,7.18772595405454,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,12216,gurobi_ReLUBigM,ws,4.2164,7.18772595405454,OPTIMAL,0,7.18772595405454,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,12216,gurobi_ReLUQuadratic,nows,6.9783,7.18772595405454,OPTIMAL,0,7.18772595405454,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,12216,gurobi_ReLUQuadratic,ws,5.8056,7.18772595405454,OPTIMAL,0,7.18772595405454,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,12216,gurobi_ReLUSOS1,nows,7.5097,7.18772595405454,OPTIMAL,0,7.18772595405454,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,12216,gurobi_ReLUSOS1,ws,6.5827,7.18772595405454,OPTIMAL,0,7.18772595405454,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,12216,ipopt_ReLUQuadratic,nows,299.0525,15.5493312728258,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,12216,ipopt_ReLUQuadratic,ws,300.0796,22.3177978408668,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,25303,gurobi_ReLUBigM,nows,8.5212,15.3012714382246,OPTIMAL,0,15.3012714382246,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,25303,gurobi_ReLUBigM,ws,6.9168,15.3012714382246,OPTIMAL,0,15.3012714382246,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,25303,gurobi_ReLUQuadratic,nows,13.8593,15.3012714382246,OPTIMAL,0,15.3012714382246,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,25303,gurobi_ReLUQuadratic,ws,9.0987,15.3012714382246,OPTIMAL,0,15.3012714382246,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,25303,gurobi_ReLUSOS1,nows,14.2104,15.3012714382246,OPTIMAL,0,15.3012714382246,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,25303,gurobi_ReLUSOS1,ws,9.3187,15.3012714382246,OPTIMAL,0,15.3012714382246,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,25303,ipopt_ReLUQuadratic,nows,300.2774,17.8625896421608,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,25303,ipopt_ReLUQuadratic,ws,299.7864,17.9832838826225,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,27143,gurobi_ReLUBigM,nows,5.5553,8.25115335452591,OPTIMAL,0,8.2511533545259,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,27143,gurobi_ReLUBigM,ws,5.9509,8.2511533545259,OPTIMAL,0,8.2511533545259,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,27143,gurobi_ReLUQuadratic,nows,6.7323,8.2511533545259,OPTIMAL,0.009357,8.17394344597541,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,27143,gurobi_ReLUQuadratic,ws,7.2779,8.2511533545259,OPTIMAL,0,8.2511533545259,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,27143,gurobi_ReLUSOS1,nows,8.477,8.2511533545259,OPTIMAL,0.009357,8.17394344597541,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,27143,gurobi_ReLUSOS1,ws,8.2447,8.2511533545259,OPTIMAL,0,8.2511533545259,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,27143,ipopt_ReLUQuadratic,nows,299.2397,12.7512898580048,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,27143,ipopt_ReLUQuadratic,ws,299.0243,27.239646383227,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,32760,gurobi_ReLUBigM,nows,29.2306,7.33802542667872,OPTIMAL,0,7.33802542667872,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,32760,gurobi_ReLUBigM,ws,28.2277,7.33802542667873,OPTIMAL,0,7.33802542667873,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,32760,gurobi_ReLUQuadratic,nows,24.9543,7.33802542667871,OPTIMAL,0,7.33802542667871,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,32760,gurobi_ReLUQuadratic,ws,28.219,7.33802542667873,OPTIMAL,0,7.33802542667873,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,32760,gurobi_ReLUSOS1,nows,25.5811,7.33802542667871,OPTIMAL,0,7.33802542667871,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,32760,gurobi_ReLUSOS1,ws,28.0333,7.33802542667873,OPTIMAL,0,7.33802542667873,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,32760,ipopt_ReLUQuadratic,nows,300.7489,10.4026134523631,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,32760,ipopt_ReLUQuadratic,ws,299.6071,16.6135199979878,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,34865,gurobi_ReLUBigM,nows,9.7559,11.32780826561,OPTIMAL,0,11.32780826561,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,34865,gurobi_ReLUBigM,ws,12.0413,11.32780826561,OPTIMAL,0,11.32780826561,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,34865,gurobi_ReLUQuadratic,nows,15.9475,11.32780826561,OPTIMAL,0,11.32780826561,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,34865,gurobi_ReLUQuadratic,ws,17.5111,11.32780826561,OPTIMAL,0,11.32780826561,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,34865,gurobi_ReLUSOS1,nows,18.1161,11.32780826561,OPTIMAL,0,11.32780826561,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,34865,gurobi_ReLUSOS1,ws,20.7548,11.32780826561,OPTIMAL,0,11.32780826561,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,34865,ipopt_ReLUQuadratic,nows,300.4088,15.2591344634355,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,34865,ipopt_ReLUQuadratic,ws,299.1064,25.7963453325692,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,3608,gurobi_ReLUBigM,nows,4.3771,6.36467348085147,OPTIMAL,0.009358,6.30511233772838,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,3608,gurobi_ReLUBigM,ws,5.2919,6.36467348085147,OPTIMAL,0,6.36467348085147,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,3608,gurobi_ReLUQuadratic,nows,5.6456,6.36491143053629,OPTIMAL,0,6.36491143053629,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,3608,gurobi_ReLUQuadratic,ws,5.7473,6.36491143053629,OPTIMAL,0,6.36491143053629,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,3608,gurobi_ReLUSOS1,nows,6.9454,6.36491143053629,OPTIMAL,0,6.36491143053629,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,3608,gurobi_ReLUSOS1,ws,6.9324,6.36491143053629,OPTIMAL,0,6.36491143053629,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,3608,ipopt_ReLUQuadratic,nows,299.7082,8.3839526700856,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,3608,ipopt_ReLUQuadratic,ws,300.0598,19.7586315665643,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,39703,gurobi_ReLUBigM,nows,6.8132,12.5589632904331,OPTIMAL,0,12.5589632904331,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,39703,gurobi_ReLUBigM,ws,6.288,12.5589632904331,OPTIMAL,0,12.5589632904331,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,39703,gurobi_ReLUQuadratic,nows,13.2544,12.5589632904331,OPTIMAL,0,12.5589632904331,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,39703,gurobi_ReLUQuadratic,ws,13.7501,12.5589632904331,OPTIMAL,0,12.5589632904331,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,39703,gurobi_ReLUSOS1,nows,16.8846,12.5589632904331,OPTIMAL,0,12.5589632904331,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,39703,gurobi_ReLUSOS1,ws,15.7951,12.5589632904331,OPTIMAL,0,12.5589632904331,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,39703,ipopt_ReLUQuadratic,nows,299.1689,21.2854351625799,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,39703,ipopt_ReLUQuadratic,ws,300.1597,28.716943074601,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,45793,gurobi_ReLUBigM,nows,5.5147,7.54561174581308,OPTIMAL,0,7.54561174581308,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,45793,gurobi_ReLUBigM,ws,7.5879,7.54561174581308,OPTIMAL,0,7.54561174581308,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,45793,gurobi_ReLUQuadratic,nows,10.7746,7.54565050702805,OPTIMAL,0,7.54565050702805,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,45793,gurobi_ReLUQuadratic,ws,9.6131,7.54565050702805,OPTIMAL,0.009761,7.47199695896739,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,45793,gurobi_ReLUSOS1,nows,11.5141,7.54565050702805,OPTIMAL,0,7.54565050702805,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,45793,gurobi_ReLUSOS1,ws,10.9863,7.54565050702805,OPTIMAL,0.009761,7.47199695896739,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,45793,ipopt_ReLUQuadratic,nows,299.6632,10.5150058714016,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,45793,ipopt_ReLUQuadratic,ws,299.8713,15.7155986719855,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,8463,gurobi_ReLUBigM,nows,5.1423,7.10914777564629,OPTIMAL,0,7.10914777564629,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,8463,gurobi_ReLUBigM,ws,4.7915,7.1091477756463,OPTIMAL,0,7.1091477756463,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,8463,gurobi_ReLUQuadratic,nows,6.3768,7.10914777564629,OPTIMAL,0,7.10914777564629,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,8463,gurobi_ReLUQuadratic,ws,6.4593,7.1091477756463,OPTIMAL,0,7.1091477756463,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,8463,gurobi_ReLUSOS1,nows,7.3162,7.10914777564629,OPTIMAL,0,7.10914777564629,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,8463,gurobi_ReLUSOS1,ws,7.604,7.1091477756463,OPTIMAL,0,7.1091477756463,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,8463,ipopt_ReLUQuadratic,nows,299.82,10.4685670426559,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,8463,ipopt_ReLUQuadratic,ws,299.9259,13.9177871220022,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
