slurm-9379911.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p25_k50_s50.aux,19,1,8,28,2,0,25,28,0.811124,0.65679,0.007552,0.007552,3.14512,3.14512,8,1,0,0,
slurm-9379912.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p25_k50_s75.aux,19,1,8,28,2,0,25,28,0.170667,0.093824,0.00786,0.00786,3.1203,3.12031,3,1,0,0,
slurm-9379913.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p25_k75_s25.aux,19,1,8,28,2,0,25,28,0.147099,0.080658,0.006817,0.006817,3.00347,3.00347,2,1,0,0,
slurm-9379914.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p25_k75_s50.aux,19,1,8,28,2,0,25,28,7205.04,6958.1,0.077585,0.077585,3.00757,3.00758,5521,1,0,0,
slurm-9379915.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p25_k75_s75.aux,19,1,8,28,2,0,25,28,0.620764,0.486427,0.010417,0.010417,3.01764,3.01764,6,1,0,0,
slurm-9379916.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p50_k25_s25.aux,19,1,8,28,4,2,23,26,0.135336,0.074458,0.014665,0.014665,2.19307,2.19307,1,1,0,0,
slurm-9379917.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p50_k25_s50.aux,19,1,8,28,4,2,23,26,7207.2,5768.29,0.246876,0.246876,0,4.45453,13992,1,0,0,
slurm-9379918.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p50_k25_s75.aux,19,1,8,28,4,2,23,26,7207.36,5905.06,0.246217,0.246217,0,2.51642,14380,1,0,0,
slurm-9379919.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p50_k50_s25.aux,19,1,8,28,4,2,23,26,7204.1,6755.58,0.122197,0.122197,2.17333,2.17334,5568,1,0,0,
slurm-9379920.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p50_k50_s50.aux,19,1,8,28,4,2,23,26,1.03619,0.59873,0.056093,0.056093,2.19716,2.19716,5,1,0,0,
