instance,problem,approach,n_jobs,gamma,k,time,objective,n_active_col,quality,gap,rule_for_branching
instance_n15_r30_d30_2.txt,1,kadapt-b,15,2,1,0.070,243.000,0,Optimal,0.00000,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,2,2,33.734,225.849,0,Optimal,0.00999,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,3,1,0.048,243.000,0,Optimal,0.00000,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,3,2,43.375,243.000,0,Optimal,0.00990,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,4,1,0.076,243.000,0,Optimal,0.00000,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,4,2,4.687,243.000,0,Optimal,0.00701,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,5,1,0.075,243.000,0,Optimal,0.00000,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,5,2,1.550,243.000,0,Optimal,0.00485,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,5,3,804.697,243.000,0,Optimal,0.01000,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,6,1,0.023,243.000,0,Optimal,0.00000,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,6,2,0.744,243.000,0,Optimal,0.00489,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,6,3,177.624,243.000,0,Optimal,0.01000,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,7,1,0.025,243.000,0,Optimal,0.00000,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,7,2,0.500,243.000,0,Optimal,0.00699,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,7,3,28.105,243.000,0,Optimal,0.00998,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,7,4,648.483,243.000,0,Optimal,0.00999,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,8,1,0.024,243.000,0,Optimal,0.00000,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,8,2,0.371,243.000,0,Optimal,0.00000,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,8,3,6.294,243.000,0,Optimal,0.00760,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,8,4,220.540,243.000,0,Optimal,0.00999,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,8,5,1837.020,243.000,0,Optimal,0.01000,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,9,1,0.024,243.000,0,Optimal,0.00000,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,9,2,0.293,243.000,0,Optimal,0.00968,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,9,3,5.025,243.000,0,Optimal,0.00936,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,9,4,93.322,243.000,0,Optimal,0.00988,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,9,5,193.900,243.000,0,Optimal,0.00982,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,10,1,0.023,243.000,0,Optimal,0.00000,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,10,2,0.176,243.000,0,Optimal,0.00000,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,10,3,1.982,243.000,0,Optimal,0.00874,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,10,4,61.847,243.000,0,Optimal,0.00941,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,10,5,3.789,243.000,0,Optimal,0.00970,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,10,6,28.934,243.000,0,Optimal,0.00957,default
instance_n15_r30_d30_2.txt,1,kadapt-b,15,10,7,89.837,243.000,0,Optimal,0.00895,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,1,1,0.034,120.000,0,Optimal,0.00000,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,1,2,41.585,115.041,0,Optimal,0.00943,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,2,1,0.330,212.000,0,Optimal,0.00585,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,3,1,0.368,265.000,0,Optimal,0.00866,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,4,1,0.199,265.000,0,Optimal,0.00000,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,4,2,2962.300,265.000,0,Optimal,0.01000,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,5,1,0.162,265.000,0,Optimal,0.00401,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,5,2,400.857,265.000,0,Optimal,0.00998,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,6,1,0.085,265.000,0,Optimal,0.00000,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,6,2,95.253,265.000,0,Optimal,0.01000,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,7,1,0.096,265.000,0,Optimal,0.00000,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,7,2,27.880,265.000,0,Optimal,0.01000,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,8,1,0.063,265.000,0,Optimal,0.00000,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,8,2,22.278,265.000,0,Optimal,0.00970,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,9,1,0.114,265.000,0,Optimal,0.00000,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,9,2,19.912,265.000,0,Optimal,0.00991,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,10,1,0.124,265.000,0,Optimal,0.00000,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,10,2,13.326,265.000,0,Optimal,0.00966,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,10,3,347.298,265.000,0,Optimal,0.00999,default
instance_n15_r30_d30_3.txt,1,kadapt-b,15,10,4,3600.000,265.000,0,Time Lim,0.14564,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,1,1,0.040,99.000,0,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,1,2,43.857,78.046,0,Optimal,0.00878,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,2,1,0.090,108.000,0,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,2,2,1197.950,104.591,0,Optimal,0.00994,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,3,1,0.034,108.000,0,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,3,2,71.612,108.000,0,Optimal,0.00961,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,4,1,0.092,108.000,0,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,4,2,7.556,108.000,0,Optimal,0.00968,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,5,1,0.043,108.000,0,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,5,2,1.219,108.000,0,Optimal,0.00944,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,5,3,1752.250,108.000,0,Optimal,0.00994,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,6,1,0.035,108.000,0,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,6,2,0.560,108.000,0,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,6,3,306.621,108.000,0,Optimal,0.00999,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,7,1,0.064,108.000,0,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,7,2,0.129,108.000,0,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,7,3,35.493,108.000,0,Optimal,0.01000,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,8,1,0.025,108.000,0,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,8,2,0.076,108.000,0,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,8,3,20.148,108.000,0,Optimal,0.00973,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,8,4,1815.860,108.000,0,Optimal,0.00998,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,9,1,0.023,108.000,0,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,9,2,0.081,108.000,0,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,9,3,3.521,108.000,0,Optimal,0.00973,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,9,4,226.135,108.000,0,Optimal,0.00996,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,10,1,0.023,108.000,0,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,10,2,0.084,108.000,0,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,10,3,1.371,108.000,0,Optimal,0.00764,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,10,4,33.778,108.000,0,Optimal,0.00955,default
instance_n15_r30_d30_4.txt,1,kadapt-b,15,10,5,59.835,108.000,0,Optimal,0.00973,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,1,1,0.016,332.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,1,2,0.092,332.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,1,3,0.835,332.000,0,Optimal,0.00857,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,1,4,22.979,332.000,0,Optimal,0.00583,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,1,5,626.692,332.000,0,Optimal,0.00975,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,1,6,75.259,332.000,0,Optimal,0.00953,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,2,1,0.032,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,2,2,0.152,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,2,3,2.897,342.000,0,Optimal,0.00842,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,2,4,20.754,342.000,0,Optimal,0.00973,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,2,5,1658.730,342.000,0,Optimal,0.00996,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,2,6,68.705,342.000,0,Optimal,0.00980,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,3,1,0.024,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,3,2,0.090,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,3,3,0.381,342.000,0,Optimal,0.00966,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,3,4,1.105,342.000,0,Optimal,0.00489,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,3,5,2.011,342.000,0,Optimal,0.00038,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,3,6,3.193,342.000,0,Optimal,0.00483,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,3,7,1.003,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,4,1,0.019,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,4,2,0.049,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,4,3,0.058,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,4,4,0.076,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,4,5,1.364,342.000,0,Optimal,0.00700,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,4,6,0.681,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,4,7,0.117,342.000,0,Optimal,0.00122,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,5,1,0.020,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,5,2,0.043,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,5,3,0.050,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,5,4,0.057,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,5,5,0.209,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,5,6,0.192,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,5,7,0.107,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,6,1,0.019,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,6,2,0.033,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,6,3,0.297,342.000,0,Optimal,0.00096,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,6,4,0.076,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,6,5,0.052,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,6,6,0.239,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,6,7,0.137,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,7,1,0.018,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,7,2,0.039,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,7,3,0.083,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,7,4,0.169,342.000,0,Optimal,0.00052,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,7,5,0.067,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,7,6,0.215,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,7,7,0.097,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,8,1,0.018,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,8,2,0.032,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,8,3,0.066,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,8,4,0.066,342.000,0,Optimal,0.00672,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,8,5,0.054,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,8,6,0.270,342.000,0,Optimal,0.00822,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,8,7,0.130,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,9,1,0.018,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,9,2,0.032,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,9,3,0.067,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,9,4,0.097,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,9,5,0.055,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,9,6,0.165,342.000,0,Optimal,0.00822,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,9,7,0.113,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,10,1,0.018,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,10,2,0.031,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,10,3,0.067,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,10,4,0.066,342.000,0,Optimal,0.00672,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,10,5,0.054,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,10,6,0.164,342.000,0,Optimal,0.00822,default
instance_n15_r30_d5_0.txt,1,kadapt-b,15,10,7,0.135,342.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,1,1,0.021,254.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,1,2,0.032,254.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,1,3,0.050,254.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,1,4,0.060,254.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,1,5,0.088,254.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,1,6,0.128,254.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,1,7,0.120,254.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,2,1,0.021,280.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,2,2,0.074,280.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,2,3,0.238,280.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,2,4,3.938,280.000,0,Optimal,0.00983,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,2,5,3.407,280.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,2,6,2.085,280.000,0,Optimal,0.00448,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,2,7,2.119,280.000,0,Optimal,0.00493,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,3,1,0.022,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,3,2,0.268,287.000,0,Optimal,0.00033,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,3,3,1.044,287.000,0,Optimal,0.00433,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,3,4,17.871,287.000,0,Optimal,0.00900,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,3,5,207.004,287.000,0,Optimal,0.00996,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,3,6,340.954,287.000,0,Optimal,0.00988,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,3,7,24.270,287.000,0,Optimal,0.00963,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,4,1,0.023,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,4,2,0.201,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,4,3,0.554,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,4,4,4.724,287.000,0,Optimal,0.00942,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,4,5,44.718,287.000,0,Optimal,0.00995,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,4,6,107.103,287.000,0,Optimal,0.00999,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,4,7,11.961,287.000,0,Optimal,0.00988,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,5,1,0.020,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,5,2,0.146,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,5,3,0.449,287.000,0,Optimal,0.00824,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,5,4,3.614,287.000,0,Optimal,0.00872,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,5,5,9.608,287.000,0,Optimal,0.00793,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,5,6,65.060,287.000,0,Optimal,0.00913,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,5,7,0.887,287.000,0,Optimal,0.00602,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,6,1,0.020,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,6,2,0.113,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,6,3,0.233,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,6,4,3.458,287.000,0,Optimal,0.00490,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,6,5,4.029,287.000,0,Optimal,0.00972,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,6,6,4.839,287.000,0,Optimal,0.00826,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,6,7,0.537,287.000,0,Optimal,0.00052,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,7,1,0.020,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,7,2,0.113,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,7,3,0.247,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,7,4,3.007,287.000,0,Optimal,0.00816,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,7,5,3.459,287.000,0,Optimal,0.00786,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,7,6,6.353,287.000,0,Optimal,0.00946,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,7,7,0.313,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,8,1,0.020,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,8,2,0.113,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,8,3,0.065,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,8,4,3.415,287.000,0,Optimal,0.00684,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,8,5,3.463,287.000,0,Optimal,0.00786,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,8,6,3.656,287.000,0,Optimal,0.00848,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,8,7,0.316,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,9,1,0.020,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,9,2,0.113,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,9,3,0.065,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,9,4,3.400,287.000,0,Optimal,0.00684,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,9,5,3.456,287.000,0,Optimal,0.00786,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,9,6,4.875,287.000,0,Optimal,0.00826,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,9,7,0.657,287.000,0,Optimal,0.00637,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,10,1,0.025,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,10,2,0.143,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,10,3,0.065,287.000,0,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,10,4,3.426,287.000,0,Optimal,0.00684,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,10,5,3.478,287.000,0,Optimal,0.00786,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,10,6,3.768,287.000,0,Optimal,0.00848,default
instance_n15_r30_d5_1.txt,1,kadapt-b,15,10,7,0.568,287.000,0,Optimal,0.00422,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,1,1,0.022,160.000,0,Optimal,0.00000,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,1,2,0.087,157.098,0,Optimal,0.00000,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,1,3,0.576,157.089,0,Optimal,0.00541,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,1,4,9.102,157.089,0,Optimal,0.00913,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,1,5,2.076,157.089,0,Optimal,0.00743,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,1,6,0.501,157.089,0,Optimal,0.00541,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,2,1,0.078,185.000,0,Optimal,0.00000,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,2,2,3.807,185.000,0,Optimal,0.00880,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,3,1,0.024,185.000,0,Optimal,0.00000,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,3,2,0.834,185.000,0,Optimal,0.00861,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,3,3,651.807,185.000,0,Optimal,0.00998,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,4,1,0.024,185.000,0,Optimal,0.00000,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,4,2,0.433,185.000,0,Optimal,0.00245,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,4,3,98.463,185.000,0,Optimal,0.00998,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,4,4,1269.850,185.000,0,Optimal,0.00998,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,4,5,282.848,185.000,0,Optimal,0.00991,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,5,1,0.021,185.000,0,Optimal,0.00000,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,5,2,0.343,185.000,0,Optimal,0.00000,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,5,3,27.052,185.000,0,Optimal,0.00999,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,5,4,139.239,185.000,0,Optimal,0.00995,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,5,5,1856.170,185.000,0,Optimal,0.00996,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,5,6,3600.000,185.000,0,Time Lim,1.86087,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,6,1,0.020,185.000,0,Optimal,0.00000,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,6,2,0.293,185.000,0,Optimal,0.00000,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,6,3,4.330,185.000,0,Optimal,0.00990,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,6,4,84.699,185.000,0,Optimal,0.00991,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,6,5,288.918,185.000,0,Optimal,0.00972,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,6,6,7.052,185.000,0,Optimal,0.00968,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,6,7,1656.560,185.000,0,Optimal,0.00998,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,7,1,0.022,185.000,0,Optimal,0.00000,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,7,2,0.286,185.000,0,Optimal,0.00000,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,7,3,5.807,185.000,0,Optimal,0.00974,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,7,4,193.584,185.000,0,Optimal,0.00977,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,7,5,2580.960,185.000,0,Optimal,0.00999,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,7,6,103.997,185.000,0,Optimal,0.00973,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,7,7,1881.360,185.000,0,Optimal,0.00995,default
instance_n15_r30_d5_2.txt,1,kadapt-b,15,8,1,0.020,185.000,0,Optimal,0.00000,default
