slurm-11730072.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__9.txt,60.000000,CG,Optimal,Proved,0,9,5.41022,4.28203,1.04521,-959,-959,0,0,,1,10,20,3,
slurm-11730073.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__9.txt,60.000000,CG,Optimal,Proved,0,19,8.59363,7.05697,1.38465,0,0,0,0,,0,10,20,4,
slurm-11730074.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__9.txt,60.000000,CG,Optimal,Proved,0,19,8.71044,7.18493,1.37441,0,0,0,0,,1,10,20,4,
slurm-11730075.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__0.txt,60.000000,CG,Optimal,Proved,0,6,20.6367,9.37356,11.2052,-3914,-3914,0,0,,0,10,30,3,
slurm-11730076.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__0.txt,60.000000,CG,Optimal,Proved,0,6,21.0588,9.46729,11.5332,-3914,-3914,0,0,,1,10,30,3,
slurm-11730077.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__0.txt,60.000000,CG,Optimal,Proved,0,8,29.1894,7.54629,21.5597,-1496,-1496,7.29541e-13,1.09139e-11,,0,10,30,4,
slurm-11730078.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__0.txt,60.000000,CG,Optimal,Proved,0,8,29.1578,7.516,21.5587,-1496,-1496,7.29541e-13,1.09139e-11,,1,10,30,4,
slurm-11730079.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__1.txt,60.000000,CG,Optimal,Proved,0,4,11.0662,4.63163,6.40078,-3445,-3445,0,0,,0,10,30,3,
slurm-11730080.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__1.txt,60.000000,CG,Optimal,Proved,0,4,11.0039,4.61389,6.35636,-3445,-3445,0,0,,1,10,30,3,
slurm-11730081.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__1.txt,60.000000,CG,Optimal,Proved,0,8,13.5419,5.98399,7.47755,-969,-969,0,0,,0,10,30,4,
slurm-11730082.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__1.txt,60.000000,CG,Optimal,Proved,0,8,13.533,5.95684,7.49564,-969,-969,0,0,,1,10,30,4,
slurm-11730083.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__2.txt,60.000000,CG,Optimal,Proved,0,6,4.3813,1.80404,2.52242,-1917,-1917,4.74436e-14,9.09495e-13,,0,10,30,3,
slurm-11730084.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__2.txt,60.000000,CG,Optimal,Proved,0,6,4.48523,1.85105,2.57824,-1917,-1917,4.74436e-14,9.09495e-13,,1,10,30,3,
slurm-11730085.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__2.txt,60.000000,CG,Optimal,Proved,0,13,10.3313,5.236,4.94827,-77,-77,0,0,,0,10,30,4,
slurm-11730086.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__2.txt,60.000000,CG,Optimal,Proved,0,13,10.2679,5.21874,4.90631,-77,-77,0,0,,1,10,30,4,
slurm-11730087.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__3.txt,60.000000,CG,Optimal,Proved,0,5,9.91368,4.48222,5.38687,-3349,-3349,0,0,,0,10,30,3,
slurm-11730088.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__3.txt,60.000000,CG,Optimal,Proved,0,5,9.92085,4.47342,5.403,-3349,-3349,0,0,,1,10,30,3,
slurm-11730089.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__3.txt,60.000000,CG,Optimal,Proved,0,12,11.5516,7.29989,4.11859,-988,-988,0,0,,0,10,30,4,
